admin1,admin2,admin3,admin4,admin5,admin6,amount
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9454 Mayoralty of Iarova,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-3142.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9454 Mayoralty of Iarova,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,38600.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9454 Mayoralty of Iarova,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,385.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9454 Mayoralty of Iarova,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,288032.35000000003
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9454 Mayoralty of Iarova,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,2209.5
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9454 Mayoralty of Iarova,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,46857.89
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,45616.36
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,1200.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",132052.53
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",5250.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,150928.83
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,508801.12000000005
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,93014.67000000001
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,37200.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,4100.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,996015.09
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,2100.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2989 Mayoralty of Nimereuca,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,91336.59000000001
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9568 Mayoralty of Oclanda,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,1000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9568 Mayoralty of Oclanda,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",21659.95
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9568 Mayoralty of Oclanda,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",39957.82
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9568 Mayoralty of Oclanda,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,378406.03
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9568 Mayoralty of Oclanda,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,34652.64
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9568 Mayoralty of Oclanda,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,21600.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9568 Mayoralty of Oclanda,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,298450.69
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9568 Mayoralty of Oclanda,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,5512.54
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,1400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",44831.44000000001
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",2399.5
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,435428.29
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,42772.61
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,30774.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,4200.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,891154.11
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2737 Mayoralty of Ocolina,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,8242.45
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",203716.94
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",98619.74
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,500240.64
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,88700.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,41929.91
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,2600.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,14400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,496438.33999999997
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,5436.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9585 Mayoralty of Parcani,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,93075.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,200.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",43526.420000000006
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",1126.7
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,205610.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,21000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,393002.15
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,29358.08
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,7200.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,414653.62999999995
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,052 Primary schools,57490.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,2000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9637 Mayoralty of Pirlita,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,18101.41
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,787.2
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,47941.66
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,3000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",143969.99000000002
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",97412.09
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,10908.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,558397.59
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,90772.36000000002
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,2500.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,34464.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,51452.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1638003.82
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,389000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,106000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2864 Mayoralty of Racovat,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,13042.76
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",30766.61
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,419761.83
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,31566.4
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,125 Physical education and sports facilities,96424.26999999999
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,339519.95
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2827 Mayoralty of Redi-Ceresnovat,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,1000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",156766.35
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",14083.23
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,30000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,417402.79000000004
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,68000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,12849.12
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,7200.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,580998.72
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9701 Mayoralty of Regina Maria,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,38276.64
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,300.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,17294.43
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",120218.18000000001
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",36777.57
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,42000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,508270.25999999995
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,24314.22
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,401576.5
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,6000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1448728.17
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,3000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2727 Mayoralty of Rublenita,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,36301.1
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,300.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,099 Confessions related measures,18000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",330822.66
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,404218.1800000001
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,3532.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-133500.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,3000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,213369.7
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9709 Mayoralty of Rudi,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,18465.5
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,325.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",65484.08
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",5146.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,594809.36
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,59101.75000000001
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,26400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,602259.9299999999
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,138873.23
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,9711 Mayoralty of Schineni,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,13365.49
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",42677.759999999995
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",16294.51
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,444453.5399999999
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,38741.39
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,038 Municipal internal affairs authorities,2000.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-47697.9
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,14400.0
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,529991.2899999999
Local Local,084 District Council Soroca,0000 UNCATEGORIZED AT THIS LEVEL,2789 Mayoralty of Septelici,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,148500.0
